"partic","stage","block","trial","stim","resp","rt","fruitL","fruitR","outcome","date"
17,2,5,41,"A","10",0.804,"orange","","","2016_Nov_17_1524"
17,2,5,42,"A","10",0.677,"","orange","","2016_Nov_17_1524"
17,2,5,43,"X","0",1.708,"","strawberry","","2016_Nov_17_1524"
17,2,5,44,"B","10",1.458,"","banana","","2016_Nov_17_1524"
17,2,5,45,"B","10",1.052,"banana","","","2016_Nov_17_1524"
17,2,5,46,"X","0",1.771,"strawberry","","","2016_Nov_17_1524"
17,2,5,47,"Y","0",1.974,"","pear","","2016_Nov_17_1524"
17,2,5,48,"C","10",1.304,"","apple","","2016_Nov_17_1524"
17,2,5,49,"Y","0",1.365,"pear","","","2016_Nov_17_1524"
17,2,5,50,"C","10",1.802,"apple","","","2016_Nov_17_1524"
17,2,6,51,"Y","0",2.961,"","pear","","2016_Nov_17_1524"
17,2,6,52,"B","10",1.49,"","banana","","2016_Nov_17_1524"
17,2,6,53,"C","10",0.757,"apple","","","2016_Nov_17_1524"
17,2,6,54,"A","10",0.49,"","orange","","2016_Nov_17_1524"
17,2,6,55,"A","10",0.614,"orange","","","2016_Nov_17_1524"
17,2,6,56,"C","10",0.552,"","apple","","2016_Nov_17_1524"
17,2,6,57,"B","10",0.569,"banana","","","2016_Nov_17_1524"
17,2,6,58,"Y","0",1.461,"pear","","","2016_Nov_17_1524"
17,2,6,59,"X","0",0.614,"strawberry","","","2016_Nov_17_1524"
17,2,6,60,"X","0",0.507,"","strawberry","","2016_Nov_17_1524"
17,4,1,1,"C","10",3.755,"apple","","","2016_Nov_17_1524"
17,4,1,2,"B","10",0.961,"","banana","","2016_Nov_17_1524"
17,4,1,3,"X","5",3.708,"strawberry","","","2016_Nov_17_1524"
17,4,1,4,"C","10",1.333,"","apple","","2016_Nov_17_1524"
17,4,1,5,"A","10",0.632,"orange","","","2016_Nov_17_1524"
17,4,1,6,"Y","5",2.965,"","pear","","2016_Nov_17_1524"
17,4,1,7,"B","10",1.476,"banana","","","2016_Nov_17_1524"
17,4,1,8,"A","10",0.708,"","orange","","2016_Nov_17_1524"
17,4,1,9,"Y","5",1.274,"pear","","","2016_Nov_17_1524"
17,4,1,10,"X","5",1.226,"","strawberry","","2016_Nov_17_1524"
17,4,2,11,"A","10",1.115,"orange","","","2016_Nov_17_1524"
17,4,2,12,"X","5",1.632,"strawberry","","","2016_Nov_17_1524"
17,4,2,13,"Y","5",2.13,"pear","","","2016_Nov_17_1524"
17,4,2,14,"C","10",1.21,"","apple","","2016_Nov_17_1524"
17,4,2,15,"A","10",0.645,"","orange","","2016_Nov_17_1524"
17,4,2,16,"X","5",1.443,"","strawberry","","2016_Nov_17_1524"
17,4,2,17,"C","10",2.102,"apple","","","2016_Nov_17_1524"
17,4,2,18,"B","10",0.489,"banana","","","2016_Nov_17_1524"
17,4,2,19,"Y","5",1.802,"","pear","","2016_Nov_17_1524"
17,4,2,20,"B","10",1.646,"","banana","","2016_Nov_17_1524"
17,4,3,21,"B","10",0.552,"banana","","","2016_Nov_17_1524"
17,4,3,22,"Y","5",1.146,"","pear","","2016_Nov_17_1524"
17,4,3,23,"C","10",1.677,"","apple","","2016_Nov_17_1524"
17,4,3,24,"A","10",0.677,"orange","","","2016_Nov_17_1524"
17,4,3,25,"Y","5",1.335,"pear","","","2016_Nov_17_1524"
17,4,3,26,"B","10",2.818,"","banana","","2016_Nov_17_1524"
17,4,3,27,"C","10",0.865,"apple","","","2016_Nov_17_1524"
17,4,3,28,"A","10",0.489,"","orange","","2016_Nov_17_1524"
17,4,3,29,"X","5",1.411,"","strawberry","","2016_Nov_17_1524"
17,4,3,30,"X","5",0.614,"strawberry","","","2016_Nov_17_1524"
17,4,4,31,"B","10",1.63,"banana","","","2016_Nov_17_1524"
17,4,4,32,"X","5",2.224,"","strawberry","","2016_Nov_17_1524"
17,4,4,33,"X","5",0.49,"strawberry","","","2016_Nov_17_1524"
17,4,4,34,"Y","5",1.507,"","pear","","2016_Nov_17_1524"
17,4,4,35,"A","10",1.194,"orange","","","2016_Nov_17_1524"
17,4,4,36,"Y","5",1.271,"pear","","","2016_Nov_17_1524"
17,4,4,37,"C","10",0.958,"","apple","","2016_Nov_17_1524"
17,4,4,38,"C","10",1.241,"apple","","","2016_Nov_17_1524"
17,4,4,39,"A","10",1.005,"","orange","","2016_Nov_17_1524"
17,4,4,40,"B","10",0.552,"","banana","","2016_Nov_17_1524"
17,4,5,41,"C","10",0.757,"","apple","","2016_Nov_17_1524"
17,4,5,42,"X","5",1.333,"strawberry","","","2016_Nov_17_1524"
17,4,5,43,"B","10",1.662,"","banana","","2016_Nov_17_1524"
17,4,5,44,"Y","5",3.083,"","pear","","2016_Nov_17_1524"
17,4,5,45,"A","10",1.24,"orange","","","2016_Nov_17_1524"
17,4,5,46,"A","10",0.444,"","orange","","2016_Nov_17_1524"
17,4,5,47,"X","5",1.271,"","strawberry","","2016_Nov_17_1524"
17,4,5,48,"B","10",1.32,"banana","","","2016_Nov_17_1524"
17,4,5,49,"Y","5",1.757,"pear","","","2016_Nov_17_1524"
17,4,5,50,"C","10",1.524,"apple","","","2016_Nov_17_1524"
17,4,6,51,"C","10",0.552,"","apple","","2016_Nov_17_1524"
17,4,6,52,"X","5",3.787,"strawberry","","","2016_Nov_17_1524"
17,4,6,53,"B","10",2.554,"banana","","","2016_Nov_17_1524"
17,4,6,54,"Y","5",1.523,"pear","","","2016_Nov_17_1524"
17,4,6,55,"A","10",1.101,"orange","","","2016_Nov_17_1524"
17,4,6,56,"A","10",0.6,"","orange","","2016_Nov_17_1524"
17,4,6,57,"X","5",1.427,"","strawberry","","2016_Nov_17_1524"
17,4,6,58,"B","10",1.211,"","banana","","2016_Nov_17_1524"
17,4,6,59,"Y","5",1.177,"","pear","","2016_Nov_17_1524"
17,4,6,60,"C","10",0.771,"apple","","","2016_Nov_17_1524"
18,2,1,1,"B","10",8.917,"","pear","","2016_Nov_17_1503"
18,2,1,2,"A","10",2.676,"","banana","","2016_Nov_17_1503"
18,2,1,3,"B","10",2.85,"pear","","","2016_Nov_17_1503"
18,2,1,4,"C","0",3.151,"apple","","","2016_Nov_17_1503"
18,2,1,5,"Y","0",1.271,"","orange","","2016_Nov_17_1503"
18,2,1,6,"A","10",2.115,"banana","","","2016_Nov_17_1503"
18,2,1,7,"Y","0",9.193,"orange","","","2016_Nov_17_1503"
18,2,1,8,"X","5",6.493,"strawberry","","","2016_Nov_17_1503"
18,2,1,9,"C","4",10.832,"","apple","","2016_Nov_17_1503"
18,2,1,10,"X","5",1.818,"","strawberry","","2016_Nov_17_1503"
18,2,2,11,"B","8",1.925,"","pear","","2016_Nov_17_1503"
18,2,2,12,"C","4",1.491,"","apple","","2016_Nov_17_1503"
18,2,2,13,"X","4",0.974,"","strawberry","","2016_Nov_17_1503"
18,2,2,14,"A","10",1.445,"banana","","","2016_Nov_17_1503"
18,2,2,15,"C","3",1.699,"apple","","","2016_Nov_17_1503"
18,2,2,16,"Y","0",1.63,"orange","","","2016_Nov_17_1503"
18,2,2,17,"Y","0",1.068,"","orange","","2016_Nov_17_1503"
18,2,2,18,"X","3",1.427,"strawberry","","","2016_Nov_17_1503"
18,2,2,19,"B","8",2.222,"pear","","","2016_Nov_17_1503"
18,2,2,20,"A","10",1.177,"","banana","","2016_Nov_17_1503"
18,2,3,21,"X","3",2.927,"strawberry","","","2016_Nov_17_1503"
18,2,3,22,"X","3",0.96,"","strawberry","","2016_Nov_17_1503"
18,2,3,23,"B","8",1.507,"pear","","","2016_Nov_17_1503"
18,2,3,24,"A","10",1.226,"banana","","","2016_Nov_17_1503"
18,2,3,25,"B","8",2.036,"","pear","","2016_Nov_17_1503"
18,2,3,26,"Y","0",2.085,"","orange","","2016_Nov_17_1503"
18,2,3,27,"C","0",1.791,"apple","","","2016_Nov_17_1503"
18,2,3,28,"A","10",1.099,"","banana","","2016_Nov_17_1503"
18,2,3,29,"Y","1",1.974,"orange","","","2016_Nov_17_1503"
18,2,3,30,"C","1",3.925,"","apple","","2016_Nov_17_1503"
18,2,4,31,"C","2",0.768,"","apple","","2016_Nov_17_1503"
18,2,4,32,"A","10",1.271,"banana","","","2016_Nov_17_1503"
18,2,4,33,"A","10",2.177,"","banana","","2016_Nov_17_1503"
18,2,4,34,"X","1",1.786,"","strawberry","","2016_Nov_17_1503"
18,2,4,35,"X","1",1.07,"strawberry","","","2016_Nov_17_1503"
18,2,4,36,"C","0",2.757,"apple","","","2016_Nov_17_1503"
18,2,4,37,"Y","0",1.177,"orange","","","2016_Nov_17_1503"
18,2,4,38,"B","8",1.847,"pear","","","2016_Nov_17_1503"
18,2,4,39,"B","8",0.726,"","pear","","2016_Nov_17_1503"
18,2,4,40,"Y","0",1.536,"","orange","","2016_Nov_17_1503"
18,2,5,41,"Y","0",0.944,"orange","","","2016_Nov_17_1503"
18,2,5,42,"C","2",1.874,"","apple","","2016_Nov_17_1503"
18,2,5,43,"B","8",1.335,"pear","","","2016_Nov_17_1503"
18,2,5,44,"B","8",0.808,"","pear","","2016_Nov_17_1503"
18,2,5,45,"Y","0",2.005,"","orange","","2016_Nov_17_1503"
18,2,5,46,"X","2",1.943,"","strawberry","","2016_Nov_17_1503"
18,2,5,47,"X","2",0.82,"strawberry","","","2016_Nov_17_1503"
18,2,5,48,"A","10",1.267,"","banana","","2016_Nov_17_1503"
18,2,5,49,"A","10",0.708,"banana","","","2016_Nov_17_1503"
18,2,5,50,"C","2",1.602,"apple","","","2016_Nov_17_1503"
18,2,6,51,"A","10",1.536,"","banana","","2016_Nov_17_1503"
18,2,6,52,"Y","0",1.021,"orange","","","2016_Nov_17_1503"
18,2,6,53,"C","2",1.264,"apple","","","2016_Nov_17_1503"
18,2,6,54,"B","8",1.035,"","pear","","2016_Nov_17_1503"
18,2,6,55,"B","8",2.474,"pear","","","2016_Nov_17_1503"
18,2,6,56,"Y","0",1.287,"","orange","","2016_Nov_17_1503"
18,2,6,57,"X","1",1.902,"","strawberry","","2016_Nov_17_1503"
18,2,6,58,"X","1",0.802,"strawberry","","","2016_Nov_17_1503"
18,2,6,59,"C","1",1.19,"","apple","","2016_Nov_17_1503"
18,2,6,60,"A","10",1.239,"banana","","","2016_Nov_17_1503"
18,4,1,1,"C","5",7.286,"apple","","","2016_Nov_17_1503"
18,4,1,2,"B","5",1.347,"","pear","","2016_Nov_17_1503"
18,4,1,3,"A","5",1.552,"","banana","","2016_Nov_17_1503"
18,4,1,4,"X","7",3.474,"","strawberry","","2016_Nov_17_1503"
18,4,1,5,"B","5",1.179,"pear","","","2016_Nov_17_1503"
18,4,1,6,"X","7",1.177,"strawberry","","","2016_Nov_17_1503"
18,4,1,7,"Y","7",0.989,"","orange","","2016_Nov_17_1503"
18,4,1,8,"C","5",1.099,"","apple","","2016_Nov_17_1503"
18,4,1,9,"Y","7",0.901,"orange","","","2016_Nov_17_1503"
18,4,1,10,"A","5",1.302,"banana","","","2016_Nov_17_1503"
18,4,2,11,"Y","7",1.49,"","orange","","2016_Nov_17_1503"
18,4,2,12,"B","5",0.96,"pear","","","2016_Nov_17_1503"
18,4,2,13,"C","5",1.116,"","apple","","2016_Nov_17_1503"
18,4,2,14,"Y","7",0.882,"orange","","","2016_Nov_17_1503"
18,4,2,15,"A","5",0.99,"banana","","","2016_Nov_17_1503"
18,4,2,16,"X","7",0.771,"strawberry","","","2016_Nov_17_1503"
18,4,2,17,"B","5",0.818,"","pear","","2016_Nov_17_1503"
18,4,2,18,"X","7",0.929,"","strawberry","","2016_Nov_17_1503"
18,4,2,19,"A","5",1.568,"","banana","","2016_Nov_17_1503"
18,4,2,20,"C","5",1.069,"apple","","","2016_Nov_17_1503"
18,4,3,21,"X","7",1.522,"","strawberry","","2016_Nov_17_1503"
18,4,3,22,"A","5",0.835,"","banana","","2016_Nov_17_1503"
18,4,3,23,"A","5",0.757,"banana","","","2016_Nov_17_1503"
18,4,3,24,"B","5",1.146,"pear","","","2016_Nov_17_1503"
18,4,3,25,"B","5",0.739,"","pear","","2016_Nov_17_1503"
18,4,3,26,"X","7",0.724,"strawberry","","","2016_Nov_17_1503"
18,4,3,27,"Y","5",0.677,"","orange","","2016_Nov_17_1503"
18,4,3,28,"C","5",0.675,"apple","","","2016_Nov_17_1503"
18,4,3,29,"C","5",1.022,"","apple","","2016_Nov_17_1503"
18,4,3,30,"Y","8",1.146,"orange","","","2016_Nov_17_1503"
18,4,4,31,"C","5",1.087,"","apple","","2016_Nov_17_1503"
18,4,4,32,"X","7",0.934,"strawberry","","","2016_Nov_17_1503"
18,4,4,33,"B","5",0.661,"","pear","","2016_Nov_17_1503"
18,4,4,34,"C","5",0.658,"apple","","","2016_Nov_17_1503"
18,4,4,35,"A","5",0.631,"","banana","","2016_Nov_17_1503"
18,4,4,36,"Y","7",0.927,"","orange","","2016_Nov_17_1503"
18,4,4,37,"X","7",0.506,"","strawberry","","2016_Nov_17_1503"
18,4,4,38,"B","5",1.069,"pear","","","2016_Nov_17_1503"
18,4,4,39,"Y","7",0.945,"orange","","","2016_Nov_17_1503"
18,4,4,40,"A","5",1.177,"banana","","","2016_Nov_17_1503"
18,4,5,41,"A","5",0.865,"","banana","","2016_Nov_17_1503"
18,4,5,42,"Y","7",1.005,"","orange","","2016_Nov_17_1503"
18,4,5,43,"C","5",0.913,"apple","","","2016_Nov_17_1503"
18,4,5,44,"B","5",0.544,"","pear","","2016_Nov_17_1503"
18,4,5,45,"X","7",0.851,"strawberry","","","2016_Nov_17_1503"
18,4,5,46,"B","5",0.739,"pear","","","2016_Nov_17_1503"
18,4,5,47,"X","7",0.724,"","strawberry","","2016_Nov_17_1503"
18,4,5,48,"A","5",0.679,"banana","","","2016_Nov_17_1503"
18,4,5,49,"Y","7",1.052,"orange","","","2016_Nov_17_1503"
18,4,5,50,"C","5",0.708,"","apple","","2016_Nov_17_1503"
18,4,6,51,"B","5",0.427,"pear","","","2016_Nov_17_1503"
18,4,6,52,"B","5",0.896,"","pear","","2016_Nov_17_1503"
18,4,6,53,"A","5",0.819,"","banana","","2016_Nov_17_1503"
18,4,6,54,"A","5",0.552,"banana","","","2016_Nov_17_1503"
18,4,6,55,"Y","7",0.724,"","orange","","2016_Nov_17_1503"
18,4,6,56,"X","7",0.771,"strawberry","","","2016_Nov_17_1503"
18,4,6,57,"Y","7",0.784,"orange","","","2016_Nov_17_1503"
18,4,6,58,"C","5",1.271,"apple","","","2016_Nov_17_1503"
18,4,6,59,"C","5",0.913,"","apple","","2016_Nov_17_1503"
18,4,6,60,"X","7",1.364,"","strawberry","","2016_Nov_17_1503"
19,2,1,1,"Y","0",5.974,"strawberry","","","2016_Nov_17_1600"
19,2,1,2,"C","0",1.427,"pear","","","2016_Nov_17_1600"
19,2,1,3,"X","0",1.116,"apple","","","2016_Nov_17_1600"
19,2,1,4,"X","0",1.521,"","apple","","2016_Nov_17_1600"
19,2,1,5,"A","10",1.505,"","orange","","2016_Nov_17_1600"
19,2,1,6,"B","10",1.132,"","banana","","2016_Nov_17_1600"
19,2,1,7,"Y","0",1.599,"","strawberry","","2016_Nov_17_1600"
19,2,1,8,"B","10",1.833,"banana","","","2016_Nov_17_1600"
19,2,1,9,"A","10",1.318,"orange","","","2016_Nov_17_1600"
19,2,1,10,"C","0",1.208,"","pear","","2016_Nov_17_1600"
19,2,2,11,"A","10",1.365,"","orange","","2016_Nov_17_1600"
19,2,2,12,"Y","0",1.237,"strawberry","","","2016_Nov_17_1600"
19,2,2,13,"A","10",1.32,"orange","","","2016_Nov_17_1600"
19,2,2,14,"X","0",1.771,"","apple","","2016_Nov_17_1600"
19,2,2,15,"C","0",0.786,"pear","","","2016_Nov_17_1600"
19,2,2,16,"B","10",1.177,"","banana","","2016_Nov_17_1600"
19,2,2,17,"C","0",1.179,"","pear","","2016_Nov_17_1600"
19,2,2,18,"B","10",1.132,"banana","","","2016_Nov_17_1600"
19,2,2,19,"Y","0",1.318,"","strawberry","","2016_Nov_17_1600"
19,2,2,20,"X","0",1.739,"apple","","","2016_Nov_17_1600"
19,2,3,21,"Y","0",0.57,"strawberry","","","2016_Nov_17_1600"
19,2,3,22,"A","10",1.177,"orange","","","2016_Nov_17_1600"
19,2,3,23,"C","0",1.226,"pear","","","2016_Nov_17_1600"
19,2,3,24,"B","10",1.273,"banana","","","2016_Nov_17_1600"
19,2,3,25,"Y","0",1.364,"","strawberry","","2016_Nov_17_1600"
19,2,3,26,"X","0",1.114,"","apple","","2016_Nov_17_1600"
19,2,3,27,"A","10",1.067,"","orange","","2016_Nov_17_1600"
19,2,3,28,"X","0",0.895,"apple","","","2016_Nov_17_1600"
19,2,3,29,"B","10",1.161,"","banana","","2016_Nov_17_1600"
19,2,3,30,"C","0",1.036,"","pear","","2016_Nov_17_1600"
19,2,4,31,"B","10",1.085,"","banana","","2016_Nov_17_1600"
19,2,4,32,"X","0",1.349,"","apple","","2016_Nov_17_1600"
19,2,4,33,"X","0",0.82,"apple","","","2016_Nov_17_1600"
19,2,4,34,"B","10",1.161,"banana","","","2016_Nov_17_1600"
19,2,4,35,"C","0",1.255,"","pear","","2016_Nov_17_1600"
19,2,4,36,"A","10",1.304,"orange","","","2016_Nov_17_1600"
19,2,4,37,"C","0",1.411,"pear","","","2016_Nov_17_1600"
19,2,4,38,"A","10",1.911,"","orange","","2016_Nov_17_1600"
19,2,4,39,"Y","0",1.258,"","strawberry","","2016_Nov_17_1600"
19,2,4,40,"Y","0",0.599,"strawberry","","","2016_Nov_17_1600"
19,2,5,41,"A","10",1.119,"orange","","","2016_Nov_17_1600"
19,2,5,42,"B","10",0.724,"","banana","","2016_Nov_17_1600"
19,2,5,43,"B","10",0.507,"banana","","","2016_Nov_17_1600"
19,2,5,44,"A","10",0.552,"","orange","","2016_Nov_17_1600"
19,2,5,45,"C","0",1.271,"","pear","","2016_Nov_17_1600"
19,2,5,46,"X","0",0.552,"apple","","","2016_Nov_17_1600"
19,2,5,47,"X","0",0.958,"","apple","","2016_Nov_17_1600"
19,2,5,48,"C","0",2.349,"pear","","","2016_Nov_17_1600"
19,2,5,49,"Y","0",0.614,"strawberry","","","2016_Nov_17_1600"
19,2,5,50,"Y","0",0.943,"","strawberry","","2016_Nov_17_1600"
19,2,6,51,"A","10",1.021,"orange","","","2016_Nov_17_1600"
19,2,6,52,"B","10",0.739,"","banana","","2016_Nov_17_1600"
19,2,6,53,"A","10",0.679,"","orange","","2016_Nov_17_1600"
19,2,6,54,"B","10",1.364,"banana","","","2016_Nov_17_1600"
19,2,6,55,"X","0",1.226,"","apple","","2016_Nov_17_1600"
19,2,6,56,"C","0",0.677,"pear","","","2016_Nov_17_1600"
19,2,6,57,"Y","0",1.304,"","strawberry","","2016_Nov_17_1600"
19,2,6,58,"X","0",0.49,"apple","","","2016_Nov_17_1600"
19,2,6,59,"Y","0",0.418,"strawberry","","","2016_Nov_17_1600"
19,2,6,60,"C","0",1.32,"","pear","","2016_Nov_17_1600"
19,4,1,1,"Y","10",1.773,"","strawberry","","2016_Nov_17_1600"
19,4,1,2,"A","10",1.929,"orange","","","2016_Nov_17_1600"
19,4,1,3,"X","10",0.677,"apple","","","2016_Nov_17_1600"
19,4,1,4,"Y","10",0.474,"strawberry","","","2016_Nov_17_1600"
19,4,1,5,"B","10",5.38,"banana","","","2016_Nov_17_1600"
19,4,1,6,"A","10",0.99,"","orange","","2016_Nov_17_1600"
19,4,1,7,"C","0",1.739,"","pear","","2016_Nov_17_1600"
19,4,1,8,"B","10",1.052,"","banana","","2016_Nov_17_1600"
19,4,1,9,"C","0",1.333,"pear","","","2016_Nov_17_1600"
19,4,1,10,"X","10",1.304,"","apple","","2016_Nov_17_1600"
19,4,2,11,"C","0",1.849,"","pear","","2016_Nov_17_1600"
19,4,2,12,"Y","0",2.006,"","strawberry","","2016_Nov_17_1600"
19,4,2,13,"X","0",2.727,"apple","","","2016_Nov_17_1600"
19,4,2,14,"A","10",2.255,"","orange","","2016_Nov_17_1600"
19,4,2,15,"B","10",0.677,"","banana","","2016_Nov_17_1600"
19,4,2,16,"B","10",0.552,"banana","","","2016_Nov_17_1600"
19,4,2,17,"A","10",0.434,"orange","","","2016_Nov_17_1600"
19,4,2,18,"Y","10",0.677,"strawberry","","","2016_Nov_17_1600"
19,4,2,19,"C","10",0.489,"pear","","","2016_Nov_17_1600"
19,4,2,20,"X","10",0.552,"","apple","","2016_Nov_17_1600"
19,4,3,21,"C","0",1.584,"pear","","","2016_Nov_17_1600"
19,4,3,22,"A","10",1.599,"orange","","","2016_Nov_17_1600"
19,4,3,23,"C","0",1.307,"","pear","","2016_Nov_17_1600"
19,4,3,24,"A","10",1.005,"","orange","","2016_Nov_17_1600"
19,4,3,25,"Y","10",0.427,"","strawberry","","2016_Nov_17_1600"
19,4,3,26,"Y","10",0.489,"strawberry","","","2016_Nov_17_1600"
19,4,3,27,"X","10",0.489,"","apple","","2016_Nov_17_1600"
19,4,3,28,"B","10",0.445,"","banana","","2016_Nov_17_1600"
19,4,3,29,"B","10",0.427,"banana","","","2016_Nov_17_1600"
19,4,3,30,"X","10",1.146,"apple","","","2016_Nov_17_1600"
19,4,4,31,"C","0",1.351,"","pear","","2016_Nov_17_1600"
19,4,4,32,"B","10",1.349,"","banana","","2016_Nov_17_1600"
19,4,4,33,"Y","10",0.614,"","strawberry","","2016_Nov_17_1600"
19,4,4,34,"A","10",0.552,"orange","","","2016_Nov_17_1600"
19,4,4,35,"C","0",1.661,"pear","","","2016_Nov_17_1600"
19,4,4,36,"X","10",1.208,"","apple","","2016_Nov_17_1600"
19,4,4,37,"B","10",0.429,"banana","","","2016_Nov_17_1600"
19,4,4,38,"A","10",0.552,"","orange","","2016_Nov_17_1600"
19,4,4,39,"X","10",0.615,"apple","","","2016_Nov_17_1600"
19,4,4,40,"Y","10",0.427,"strawberry","","","2016_Nov_17_1600"
19,4,5,41,"A","10",0.427,"orange","","","2016_Nov_17_1600"
19,4,5,42,"Y","10",0.427,"strawberry","","","2016_Nov_17_1600"
19,4,5,43,"B","10",0.507,"banana","","","2016_Nov_17_1600"
19,4,5,44,"C","0",1.539,"pear","","","2016_Nov_17_1600"
19,4,5,45,"X","10",1.005,"apple","","","2016_Nov_17_1600"
19,4,5,46,"C","0",1.083,"","pear","","2016_Nov_17_1600"
19,4,5,47,"A","10",1.083,"","orange","","2016_Nov_17_1600"
19,4,5,48,"B","10",0.445,"","banana","","2016_Nov_17_1600"
19,4,5,49,"X","10",0.489,"","apple","","2016_Nov_17_1600"
19,4,5,50,"Y","10",0.445,"","strawberry","","2016_Nov_17_1600"
19,4,6,51,"A","10",0.82,"orange","","","2016_Nov_17_1600"
19,4,6,52,"Y","10",0.49,"strawberry","","","2016_Nov_17_1600"
19,4,6,53,"C","0",1.583,"","pear","","2016_Nov_17_1600"
19,4,6,54,"A","10",1.302,"","orange","","2016_Nov_17_1600"
19,4,6,55,"B","10",0.695,"","banana","","2016_Nov_17_1600"
19,4,6,56,"X","10",1.304,"apple","","","2016_Nov_17_1600"
19,4,6,57,"Y","10",0.445,"","strawberry","","2016_Nov_17_1600"
19,4,6,58,"X","10",0.428,"","apple","","2016_Nov_17_1600"
19,4,6,59,"C","0",1.179,"pear","","","2016_Nov_17_1600"
19,4,6,60,"B","10",1.146,"banana","","","2016_Nov_17_1600"
20,2,1,1,"A","10",4.927,"","pear","","2016_Nov_17_1537"
20,2,1,2,"Y","6",4.108,"banana","","","2016_Nov_17_1537"
20,2,1,3,"A","10",1.522,"pear","","","2016_Nov_17_1537"
20,2,1,4,"X","10",1.398,"","strawberry","","2016_Nov_17_1537"
20,2,1,5,"C","0",1.693,"","apple","","2016_Nov_17_1537"
20,2,1,6,"B","5",1.708,"orange","","","2016_Nov_17_1537"
20,2,1,7,"B","5",1.897,"","orange","","2016_Nov_17_1537"
20,2,1,8,"X","10",4.821,"strawberry","","","2016_Nov_17_1537"
20,2,1,9,"Y","6",2.171,"","banana","","2016_Nov_17_1537"
20,2,1,10,"C","0",1.364,"apple","","","2016_Nov_17_1537"
20,2,2,11,"B","5",1.521,"orange","","","2016_Nov_17_1537"
20,2,2,12,"X","10",1.475,"strawberry","","","2016_Nov_17_1537"
20,2,2,13,"A","10",0.668,"","pear","","2016_Nov_17_1537"
20,2,2,14,"B","5",2.099,"","orange","","2016_Nov_17_1537"
20,2,2,15,"A","10",1.208,"pear","","","2016_Nov_17_1537"
20,2,2,16,"Y","6",1.684,"banana","","","2016_Nov_17_1537"
20,2,2,17,"C","0",1.723,"apple","","","2016_Nov_17_1537"
20,2,2,18,"Y","6",1.771,"","banana","","2016_Nov_17_1537"
20,2,2,19,"C","0",2.099,"","apple","","2016_Nov_17_1537"
20,2,2,20,"X","10",1.491,"","strawberry","","2016_Nov_17_1537"
20,2,3,21,"B","5",1.505,"","orange","","2016_Nov_17_1537"
20,2,3,22,"A","10",1.63,"","pear","","2016_Nov_17_1537"
20,2,3,23,"B","5",1.569,"orange","","","2016_Nov_17_1537"
20,2,3,24,"X","0",1.802,"strawberry","","","2016_Nov_17_1537"
20,2,3,25,"C","0",1.385,"apple","","","2016_Nov_17_1537"
20,2,3,26,"X","9",1.709,"","strawberry","","2016_Nov_17_1537"
20,2,3,27,"Y","6",1.596,"banana","","","2016_Nov_17_1537"
20,2,3,28,"C","0",2.476,"","apple","","2016_Nov_17_1537"
20,2,3,29,"Y","6",1.53,"","banana","","2016_Nov_17_1537"
20,2,3,30,"A","9",2.052,"pear","","","2016_Nov_17_1537"
20,2,4,31,"Y","6",3.105,"banana","","","2016_Nov_17_1537"
20,2,4,32,"B","5",1.349,"","orange","","2016_Nov_17_1537"
20,2,4,33,"X","10",1.215,"strawberry","","","2016_Nov_17_1537"
20,2,4,34,"X","10",0.628,"","strawberry","","2016_Nov_17_1537"
20,2,4,35,"B","5",1.653,"orange","","","2016_Nov_17_1537"
20,2,4,36,"A","10",1.224,"pear","","","2016_Nov_17_1537"
20,2,4,37,"A","10",0.739,"","pear","","2016_Nov_17_1537"
20,2,4,38,"C","0",1.71,"","apple","","2016_Nov_17_1537"
20,2,4,39,"Y","6",1.364,"","banana","","2016_Nov_17_1537"
20,2,4,40,"C","0",1.347,"apple","","","2016_Nov_17_1537"
20,2,5,41,"Y","7",1.288,"banana","","","2016_Nov_17_1537"
20,2,5,42,"C","0",1.315,"apple","","","2016_Nov_17_1537"
20,2,5,43,"A","10",1.159,"","pear","","2016_Nov_17_1537"
20,2,5,44,"B","5",1.255,"","orange","","2016_Nov_17_1537"
20,2,5,45,"C","0",1.758,"","apple","","2016_Nov_17_1537"
20,2,5,46,"X","10",1.444,"strawberry","","","2016_Nov_17_1537"
20,2,5,47,"B","5",1.896,"orange","","","2016_Nov_17_1537"
20,2,5,48,"X","10",1.32,"","strawberry","","2016_Nov_17_1537"
20,2,5,49,"A","10",0.924,"pear","","","2016_Nov_17_1537"
20,2,5,50,"Y","6",2.052,"","banana","","2016_Nov_17_1537"
20,2,6,51,"Y","6",0.762,"","banana","","2016_Nov_17_1537"
20,2,6,52,"X","10",3.771,"strawberry","","","2016_Nov_17_1537"
20,2,6,53,"B","5",1.835,"orange","","","2016_Nov_17_1537"
20,2,6,54,"C","0",2.523,"apple","","","2016_Nov_17_1537"
20,2,6,55,"C","0",0.725,"","apple","","2016_Nov_17_1537"
20,2,6,56,"A","10",1.242,"pear","","","2016_Nov_17_1537"
20,2,6,57,"A","10",0.692,"","pear","","2016_Nov_17_1537"
20,2,6,58,"B","5",1.177,"","orange","","2016_Nov_17_1537"
20,2,6,59,"X","10",1.401,"","strawberry","","2016_Nov_17_1537"
20,2,6,60,"Y","6",1.712,"banana","","","2016_Nov_17_1537"
20,4,1,1,"A","10",3.029,"","pear","","2016_Nov_17_1537"
