"partic","stage","block","trial","stim","resp","rt","fruitL","fruitR","outcome","date"
9,2,6,106,"X","10",1.099,"","orange","","2016_Nov_28_1323"
9,2,6,107,"B","10",0.898,"","peach","","2016_Nov_28_1323"
9,2,6,108,"Z","5",1.771,"","strawberry","","2016_Nov_28_1323"
9,2,6,109,"Y","0",1.068,"","pear","","2016_Nov_28_1323"
9,2,6,110,"B","10",1.145,"peach","","","2016_Nov_28_1323"
9,2,6,111,"P","10",0.489,"mango","","","2016_Nov_28_1323"
9,2,6,112,"Z","5",1.337,"strawberry","","","2016_Nov_28_1323"
9,2,6,113,"C","0",1.161,"kiwi","","","2016_Nov_28_1323"
9,2,6,114,"E","5",1.505,"","apple","","2016_Nov_28_1323"
9,2,6,115,"Q","10",1.958,"plum","","","2016_Nov_28_1323"
9,2,6,116,"E","5",1.554,"apple","","","2016_Nov_28_1323"
9,2,6,117,"D","5",3.349,"cherry","","","2016_Nov_28_1323"
9,2,6,118,"A","10",0.833,"","banana","","2016_Nov_28_1323"
9,2,6,119,"C","0",1.192,"","kiwi","","2016_Nov_28_1323"
9,2,6,120,"Q","10",2.396,"","plum","","2016_Nov_28_1323"
10,2,1,1,"E","5",5.616,"strawberry","","","2016_Nov_28_1225"
10,2,1,2,"D","6",4.333,"","pear","","2016_Nov_28_1225"
10,2,1,3,"Z","5",1.851,"","apple","","2016_Nov_28_1225"
10,2,1,4,"X","9",1.679,"","kiwi","","2016_Nov_28_1225"
10,2,1,5,"Q","10",1.396,"","plum","","2016_Nov_28_1225"
10,2,1,6,"X","9",4.945,"kiwi","","","2016_Nov_28_1225"
10,2,1,7,"C","1",2.133,"","peach","","2016_Nov_28_1225"
10,2,1,8,"C","0",1.762,"peach","","","2016_Nov_28_1225"
10,2,1,9,"B","10",3.911,"","orange","","2016_Nov_28_1225"
10,2,1,10,"P","10",2.02,"","cherry","","2016_Nov_28_1225"
10,2,1,11,"A","10",1.804,"banana","","","2016_Nov_28_1225"
10,2,1,12,"Y","0",1.614,"mango","","","2016_Nov_28_1225"
10,2,1,13,"E","5",1.958,"","strawberry","","2016_Nov_28_1225"
10,2,1,14,"Y","0",1.927,"","mango","","2016_Nov_28_1225"
10,2,1,15,"D","7",5.179,"pear","","","2016_Nov_28_1225"
10,2,1,16,"P","10",2.067,"cherry","","","2016_Nov_28_1225"
10,2,1,17,"B","10",1.413,"orange","","","2016_Nov_28_1225"
10,2,1,18,"A","10",1.802,"","banana","","2016_Nov_28_1225"
10,2,1,19,"Q","10",0.911,"plum","","","2016_Nov_28_1225"
10,2,1,20,"Z","5",1.38,"apple","","","2016_Nov_28_1225"
10,2,2,21,"Y","0",1.927,"","mango","","2016_Nov_28_1225"
10,2,2,22,"X","5",2.552,"","kiwi","","2016_Nov_28_1225"
10,2,2,23,"Z","5",0.632,"","apple","","2016_Nov_28_1225"
10,2,2,24,"Q","10",2.286,"","plum","","2016_Nov_28_1225"
10,2,2,25,"C","0",1.365,"peach","","","2016_Nov_28_1225"
10,2,2,26,"B","10",1.818,"orange","","","2016_Nov_28_1225"
10,2,2,27,"X","10",0.864,"kiwi","","","2016_Nov_28_1225"
10,2,2,28,"Z","5",1.927,"apple","","","2016_Nov_28_1225"
10,2,2,29,"D","5",1.557,"pear","","","2016_Nov_28_1225"
10,2,2,30,"C","0",2.005,"","peach","","2016_Nov_28_1225"
10,2,2,31,"E","5",1.255,"strawberry","","","2016_Nov_28_1225"
10,2,2,32,"P","10",1.395,"","cherry","","2016_Nov_28_1225"
10,2,2,33,"A","10",2.818,"","banana","","2016_Nov_28_1225"
10,2,2,34,"A","10",0.677,"banana","","","2016_Nov_28_1225"
10,2,2,35,"D","5",1.708,"","pear","","2016_Nov_28_1225"
10,2,2,36,"B","10",3.711,"","orange","","2016_Nov_28_1225"
10,2,2,37,"P","10",0.724,"cherry","","","2016_Nov_28_1225"
10,2,2,38,"Y","0",4.288,"mango","","","2016_Nov_28_1225"
10,2,2,39,"Q","10",1.307,"plum","","","2016_Nov_28_1225"
10,2,2,40,"E","0",1.474,"","strawberry","","2016_Nov_28_1225"
10,2,3,41,"X","5",2.161,"kiwi","","","2016_Nov_28_1225"
10,2,3,42,"B","10",1.958,"orange","","","2016_Nov_28_1225"
10,2,3,43,"D","5",1.052,"pear","","","2016_Nov_28_1225"
10,2,3,44,"D","5",0.677,"","pear","","2016_Nov_28_1225"
10,2,3,45,"P","10",1.161,"cherry","","","2016_Nov_28_1225"
10,2,3,46,"C","0",1.823,"peach","","","2016_Nov_28_1225"
10,2,3,47,"Q","10",1.239,"plum","","","2016_Nov_28_1225"
10,2,3,48,"B","10",1.741,"","orange","","2016_Nov_28_1225"
10,2,3,49,"X","5",1.663,"","kiwi","","2016_Nov_28_1225"
10,2,3,50,"Y","0",2.114,"","mango","","2016_Nov_28_1225"
10,2,3,51,"E","5",2.27,"strawberry","","","2016_Nov_28_1225"
10,2,3,52,"E","5",0.694,"","strawberry","","2016_Nov_28_1225"
10,2,3,53,"Y","0",1.302,"mango","","","2016_Nov_28_1225"
10,2,3,54,"Q","10",2.161,"","plum","","2016_Nov_28_1225"
10,2,3,55,"C","0",2.364,"","peach","","2016_Nov_28_1225"
10,2,3,56,"Z","5",2.114,"","apple","","2016_Nov_28_1225"
10,2,3,57,"P","10",1.458,"","cherry","","2016_Nov_28_1225"
10,2,3,58,"A","10",1.271,"banana","","","2016_Nov_28_1225"
10,2,3,59,"A","10",0.536,"","banana","","2016_Nov_28_1225"
10,2,3,60,"Z","5",1.43,"apple","","","2016_Nov_28_1225"
10,2,4,61,"X","5",0.773,"","kiwi","","2016_Nov_28_1225"
10,2,4,62,"C","0",1.755,"peach","","","2016_Nov_28_1225"
10,2,4,63,"P","10",3.208,"cherry","","","2016_Nov_28_1225"
10,2,4,64,"B","10",2.058,"","orange","","2016_Nov_28_1225"
10,2,4,65,"B","10",0.739,"orange","","","2016_Nov_28_1225"
10,2,4,66,"D","5",1.661,"","pear","","2016_Nov_28_1225"
10,2,4,67,"P","10",1.224,"","cherry","","2016_Nov_28_1225"
10,2,4,68,"A","10",1.036,"","banana","","2016_Nov_28_1225"
10,2,4,69,"D","5",1.161,"pear","","","2016_Nov_28_1225"
10,2,4,70,"E","5",0.945,"","strawberry","","2016_Nov_28_1225"
10,2,4,71,"Q","10",1.443,"","plum","","2016_Nov_28_1225"
10,2,4,72,"Y","0",1.351,"","mango","","2016_Nov_28_1225"
10,2,4,73,"A","10",2.099,"banana","","","2016_Nov_28_1225"
10,2,4,74,"C","0",1.194,"","peach","","2016_Nov_28_1225"
10,2,4,75,"Z","5",1.418,"","apple","","2016_Nov_28_1225"
10,2,4,76,"X","5",1.727,"kiwi","","","2016_Nov_28_1225"
10,2,4,77,"E","5",0.677,"strawberry","","","2016_Nov_28_1225"
10,2,4,78,"Q","10",1.366,"plum","","","2016_Nov_28_1225"
10,2,4,79,"Z","5",1.525,"apple","","","2016_Nov_28_1225"
10,2,4,80,"Y","0",1.793,"mango","","","2016_Nov_28_1225"
10,2,5,81,"A","10",1.648,"banana","","","2016_Nov_28_1225"
10,2,5,82,"A","10",0.552,"","banana","","2016_Nov_28_1225"
10,2,5,83,"C","0",2.678,"peach","","","2016_Nov_28_1225"
10,2,5,84,"C","0",0.882,"","peach","","2016_Nov_28_1225"
10,2,5,85,"Q","10",1.989,"plum","","","2016_Nov_28_1225"
10,2,5,86,"D","5",2.739,"pear","","","2016_Nov_28_1225"
10,2,5,87,"Y","0",5.708,"mango","","","2016_Nov_28_1225"
10,2,5,88,"Y","0",1.365,"","mango","","2016_Nov_28_1225"
10,2,5,89,"P","10",2.086,"cherry","","","2016_Nov_28_1225"
10,2,5,90,"Z","5",1.538,"apple","","","2016_Nov_28_1225"
10,2,5,91,"Q","10",1.02,"","plum","","2016_Nov_28_1225"
10,2,5,92,"X","5",1.287,"kiwi","","","2016_Nov_28_1225"
10,2,5,93,"P","10",1.302,"","cherry","","2016_Nov_28_1225"
10,2,5,94,"X","5",2.276,"","kiwi","","2016_Nov_28_1225"
10,2,5,95,"E","5",1.114,"strawberry","","","2016_Nov_28_1225"
10,2,5,96,"E","5",0.552,"","strawberry","","2016_Nov_28_1225"
10,2,5,97,"D","5",0.677,"","pear","","2016_Nov_28_1225"
10,2,5,98,"B","10",1.819,"","orange","","2016_Nov_28_1225"
10,2,5,99,"B","10",0.552,"orange","","","2016_Nov_28_1225"
10,2,5,100,"Z","5",1.996,"","apple","","2016_Nov_28_1225"
10,2,6,101,"C","0",1.88,"","peach","","2016_Nov_28_1225"
10,2,6,102,"E","5",1.411,"","strawberry","","2016_Nov_28_1225"
10,2,6,103,"A","10",2.224,"","banana","","2016_Nov_28_1225"
10,2,6,104,"Y","0",1.364,"mango","","","2016_Nov_28_1225"
10,2,6,105,"Z","5",1.554,"","apple","","2016_Nov_28_1225"
10,2,6,106,"Q","10",1.38,"plum","","","2016_Nov_28_1225"
10,2,6,107,"C","0",1.443,"peach","","","2016_Nov_28_1225"
10,2,6,108,"X","5",1.005,"","kiwi","","2016_Nov_28_1225"
10,2,6,109,"P","10",1.458,"","cherry","","2016_Nov_28_1225"
10,2,6,110,"A","10",1.538,"banana","","","2016_Nov_28_1225"
10,2,6,111,"Q","10",0.599,"","plum","","2016_Nov_28_1225"
10,2,6,112,"Z","5",2.208,"apple","","","2016_Nov_28_1225"
10,2,6,113,"B","10",3.039,"orange","","","2016_Nov_28_1225"
10,2,6,114,"E","5",1.927,"strawberry","","","2016_Nov_28_1225"
10,2,6,115,"X","5",0.802,"kiwi","","","2016_Nov_28_1225"
10,2,6,116,"D","5",0.677,"pear","","","2016_Nov_28_1225"
10,2,6,117,"D","5",0.802,"","pear","","2016_Nov_28_1225"
10,2,6,118,"B","10",2.118,"","orange","","2016_Nov_28_1225"
10,2,6,119,"P","10",2.911,"cherry","","","2016_Nov_28_1225"
10,2,6,120,"Y","0",1.794,"","mango","","2016_Nov_28_1225"
11,2,1,1,"A","10",2.195,"orange","","","2016_Nov_28_1447"
11,2,1,2,"A","10",2.437,"","orange","","2016_Nov_28_1447"
11,2,1,3,"X","10",5.633,"pear","","","2016_Nov_28_1447"
11,2,1,4,"D","5",3.338,"","plum","","2016_Nov_28_1447"
11,2,1,5,"D","5",0.974,"plum","","","2016_Nov_28_1447"
11,2,1,6,"P","10",4.835,"kiwi","","","2016_Nov_28_1447"
11,2,1,7,"Y","2",14.111,"","mango","","2016_Nov_28_1447"
11,2,1,8,"X","10",5.818,"","pear","","2016_Nov_28_1447"
11,2,1,9,"Z","5",4.474,"peach","","","2016_Nov_28_1447"
11,2,1,10,"P","10",2.458,"","kiwi","","2016_Nov_28_1447"
11,2,1,11,"E","5",1.585,"","banana","","2016_Nov_28_1447"
11,2,1,12,"Q","10",1.93,"","apple","","2016_Nov_28_1447"
11,2,1,13,"Z","5",3.476,"","peach","","2016_Nov_28_1447"
11,2,1,14,"Q","10",1.915,"apple","","","2016_Nov_28_1447"
11,2,1,15,"E","5",1.195,"banana","","","2016_Nov_28_1447"
11,2,1,16,"C","7",6.163,"","cherry","","2016_Nov_28_1447"
11,2,1,17,"Y","4",4.932,"mango","","","2016_Nov_28_1447"
11,2,1,18,"B","8",5.731,"","strawberry","","2016_Nov_28_1447"
11,2,1,19,"B","5",8.818,"strawberry","","","2016_Nov_28_1447"
11,2,1,20,"C","2",7.336,"cherry","","","2016_Nov_28_1447"
11,2,2,21,"C","2",1.302,"cherry","","","2016_Nov_28_1447"
11,2,2,22,"E","5",3.99,"","banana","","2016_Nov_28_1447"
11,2,2,23,"E","5",0.929,"banana","","","2016_Nov_28_1447"
11,2,2,24,"P","10",1.695,"kiwi","","","2016_Nov_28_1447"
11,2,2,25,"D","5",2.444,"","plum","","2016_Nov_28_1447"
11,2,2,26,"Q","10",8.146,"","apple","","2016_Nov_28_1447"
11,2,2,27,"B","4",4.741,"strawberry","","","2016_Nov_28_1447"
11,2,2,28,"A","10",5.662,"","orange","","2016_Nov_28_1447"
11,2,2,29,"B","8",3.974,"","strawberry","","2016_Nov_28_1447"
11,2,2,30,"Z","6",6.418,"","peach","","2016_Nov_28_1447"
11,2,2,31,"C","7",7.103,"","cherry","","2016_Nov_28_1447"
11,2,2,32,"A","10",1.179,"orange","","","2016_Nov_28_1447"
11,2,2,33,"Y","4",19.719,"mango","","","2016_Nov_28_1447"
11,2,2,34,"X","10",5.103,"","pear","","2016_Nov_28_1447"
11,2,2,35,"Y","1",3.477,"","mango","","2016_Nov_28_1447"
11,2,2,36,"D","5",1.88,"plum","","","2016_Nov_28_1447"
11,2,2,37,"Z","5",0.945,"peach","","","2016_Nov_28_1447"
11,2,2,38,"X","10",1.788,"pear","","","2016_Nov_28_1447"
11,2,2,39,"Q","10",10.325,"apple","","","2016_Nov_28_1447"
11,2,2,40,"P","10",0.739,"","kiwi","","2016_Nov_28_1447"
11,2,3,41,"Y","2",4.24,"","mango","","2016_Nov_28_1447"
11,2,3,42,"A","10",1.458,"","orange","","2016_Nov_28_1447"
11,2,3,43,"B","7",2.755,"","strawberry","","2016_Nov_28_1447"
11,2,3,44,"C","1",1.786,"cherry","","","2016_Nov_28_1447"
11,2,3,45,"X","10",1.976,"","pear","","2016_Nov_28_1447"
11,2,3,46,"A","10",1.903,"orange","","","2016_Nov_28_1447"
11,2,3,47,"E","5",5.419,"banana","","","2016_Nov_28_1447"
11,2,3,48,"D","5",0.88,"plum","","","2016_Nov_28_1447"
11,2,3,49,"P","10",1.239,"","kiwi","","2016_Nov_28_1447"
11,2,3,50,"C","6",4.24,"","cherry","","2016_Nov_28_1447"
11,2,3,51,"P","10",1.677,"kiwi","","","2016_Nov_28_1447"
11,2,3,52,"Q","7",7.23,"apple","","","2016_Nov_28_1447"
11,2,3,53,"B","8",1.227,"strawberry","","","2016_Nov_28_1447"
11,2,3,54,"Z","5",1.661,"peach","","","2016_Nov_28_1447"
11,2,3,55,"X","10",5.463,"pear","","","2016_Nov_28_1447"
11,2,3,56,"Q","7",5.445,"","apple","","2016_Nov_28_1447"
11,2,3,57,"Z","5",1.193,"","peach","","2016_Nov_28_1447"
11,2,3,58,"D","5",0.739,"","plum","","2016_Nov_28_1447"
11,2,3,59,"E","5",1.63,"","banana","","2016_Nov_28_1447"
11,2,3,60,"Y","4",7.427,"mango","","","2016_Nov_28_1447"
11,2,4,61,"B","8",2.774,"strawberry","","","2016_Nov_28_1447"
11,2,4,62,"A","10",1.911,"","orange","","2016_Nov_28_1447"
11,2,4,63,"E","5",1.708,"banana","","","2016_Nov_28_1447"
11,2,4,64,"C","6",7.744,"","cherry","","2016_Nov_28_1447"
11,2,4,65,"X","10",1.224,"pear","","","2016_Nov_28_1447"
11,2,4,66,"E","5",1.943,"","banana","","2016_Nov_28_1447"
11,2,4,67,"Z","5",1.302,"","peach","","2016_Nov_28_1447"
11,2,4,68,"Y","2",3.958,"","mango","","2016_Nov_28_1447"
11,2,4,69,"Y","8",1.573,"mango","","","2016_Nov_28_1447"
11,2,4,70,"P","10",1.335,"kiwi","","","2016_Nov_28_1447"
11,2,4,71,"D","5",1.255,"plum","","","2016_Nov_28_1447"
11,2,4,72,"Q","8",15.056,"","apple","","2016_Nov_28_1447"
11,2,4,73,"A","10",1.521,"orange","","","2016_Nov_28_1447"
11,2,4,74,"Q","8",1.648,"apple","","","2016_Nov_28_1447"
11,2,4,75,"Z","5",1.149,"peach","","","2016_Nov_28_1447"
11,2,4,76,"D","5",0.865,"","plum","","2016_Nov_28_1447"
11,2,4,77,"B","8",2.477,"","strawberry","","2016_Nov_28_1447"
11,2,4,78,"X","10",1.537,"","pear","","2016_Nov_28_1447"
11,2,4,79,"P","10",1.52,"","kiwi","","2016_Nov_28_1447"
11,2,4,80,"C","2",2.833,"cherry","","","2016_Nov_28_1447"
11,2,5,81,"B","10",2.521,"","strawberry","","2016_Nov_28_1447"
11,2,5,82,"X","10",0.694,"pear","","","2016_Nov_28_1447"
11,2,5,83,"Z","5",3.054,"","peach","","2016_Nov_28_1447"
11,2,5,84,"C","7",1.615,"","cherry","","2016_Nov_28_1447"
11,2,5,85,"Q","8",5.508,"","apple","","2016_Nov_28_1447"
11,2,5,86,"D","5",1.226,"","plum","","2016_Nov_28_1447"
11,2,5,87,"Z","5",0.82,"peach","","","2016_Nov_28_1447"
11,2,5,88,"X","10",1.461,"","pear","","2016_Nov_28_1447"
11,2,5,89,"A","10",1.74,"orange","","","2016_Nov_28_1447"
11,2,5,90,"B","8",3.803,"strawberry","","","2016_Nov_28_1447"
11,2,5,91,"P","8",2.208,"","kiwi","","2016_Nov_28_1447"
11,2,5,92,"E","5",2.583,"","banana","","2016_Nov_28_1447"
11,2,5,93,"D","5",0.928,"plum","","","2016_Nov_28_1447"
11,2,5,94,"E","5",0.864,"banana","","","2016_Nov_28_1447"
11,2,5,95,"Y","2",3.011,"","mango","","2016_Nov_28_1447"
11,2,5,96,"C","1",1.974,"cherry","","","2016_Nov_28_1447"
11,2,5,97,"A","10",1.148,"","orange","","2016_Nov_28_1447"
11,2,5,98,"P","9",1.255,"kiwi","","","2016_Nov_28_1447"
11,2,5,99,"Q","8",1.335,"apple","","","2016_Nov_28_1447"
11,2,5,100,"Y","7",2.571,"mango","","","2016_Nov_28_1447"
11,2,6,101,"D","5",1.492,"plum","","","2016_Nov_28_1447"
11,2,6,102,"E","5",0.695,"banana","","","2016_Nov_28_1447"
11,2,6,103,"C","2",2.914,"cherry","","","2016_Nov_28_1447"
11,2,6,104,"Q","8",1.52,"apple","","","2016_Nov_28_1447"
11,2,6,105,"D","5",1.083,"","plum","","2016_Nov_28_1447"
11,2,6,106,"Q","8",1.43,"","apple","","2016_Nov_28_1447"
11,2,6,107,"A","10",1.524,"","orange","","2016_Nov_28_1447"
11,2,6,108,"X","10",1.101,"pear","","","2016_Nov_28_1447"
11,2,6,109,"B","8",2.786,"strawberry","","","2016_Nov_28_1447"
11,2,6,110,"X","10",1.169,"","pear","","2016_Nov_28_1447"
11,2,6,111,"E","5",1.382,"","banana","","2016_Nov_28_1447"
11,2,6,112,"Z","5",0.802,"","peach","","2016_Nov_28_1447"
11,2,6,113,"A","10",1.474,"orange","","","2016_Nov_28_1447"
11,2,6,114,"Y","2",6.534,"","mango","","2016_Nov_28_1447"
11,2,6,115,"P","8",4.365,"kiwi","","","2016_Nov_28_1447"
11,2,6,116,"B","8",1.286,"","strawberry","","2016_Nov_28_1447"
11,2,6,117,"C","4",1.786,"","cherry","","2016_Nov_28_1447"
11,2,6,118,"Y","7",2.45,"mango","","","2016_Nov_28_1447"
11,2,6,119,"Z","5",1.263,"peach","","","2016_Nov_28_1447"
11,2,6,120,"P","7",1.63,"","kiwi","","2016_Nov_28_1447"
12,2,1,1,"C","3",13.469,"","mango","","2016_Nov_28_1348"
12,2,1,2,"C","3",4.724,"mango","","","2016_Nov_28_1348"
12,2,1,3,"E","6",12.916,"","orange","","2016_Nov_28_1348"
12,2,1,4,"P","9",3.336,"banana","","","2016_Nov_28_1348"
12,2,1,5,"Y","4",2.568,"","peach","","2016_Nov_28_1348"
12,2,1,6,"X","8",2.708,"","strawberry","","2016_Nov_28_1348"
12,2,1,7,"E","4",2.24,"orange","","","2016_Nov_28_1348"
12,2,1,8,"B","8",1.942,"cherry","","","2016_Nov_28_1348"
12,2,1,9,"B","8",1.195,"","cherry","","2016_Nov_28_1348"
12,2,1,10,"Q","9",1.363,"apple","","","2016_Nov_28_1348"
12,2,1,11,"A","10",2.381,"pear","","","2016_Nov_28_1348"
12,2,1,12,"D","8",1.661,"kiwi","","","2016_Nov_28_1348"
12,2,1,13,"Z","5",1.726,"plum","","","2016_Nov_28_1348"
12,2,1,14,"A","10",2.484,"","pear","","2016_Nov_28_1348"
12,2,1,15,"X","8",1.458,"strawberry","","","2016_Nov_28_1348"
12,2,1,16,"Q","8",1.835,"","apple","","2016_Nov_28_1348"
12,2,1,17,"Z","7",2.24,"","plum","","2016_Nov_28_1348"
12,2,1,18,"D","8",1.334,"","kiwi","","2016_Nov_28_1348"
12,2,1,19,"Y","4",3.036,"peach","","","2016_Nov_28_1348"
12,2,1,20,"P","8",1.458,"","banana","","2016_Nov_28_1348"
12,2,2,21,"D","7",2.521,"kiwi","","","2016_Nov_28_1348"
12,2,2,22,"C","3",1.913,"","mango","","2016_Nov_28_1348"
12,2,2,23,"Q","8",2.286,"apple","","","2016_Nov_28_1348"
12,2,2,24,"P","8",2.177,"banana","","","2016_Nov_28_1348"
12,2,2,25,"E","8",2.257,"orange","","","2016_Nov_28_1348"
12,2,2,26,"B","8",0.927,"","cherry","","2016_Nov_28_1348"
12,2,2,27,"X","8",2.909,"strawberry","","","2016_Nov_28_1348"
12,2,2,28,"Z","5",1.319,"plum","","","2016_Nov_28_1348"
12,2,2,29,"Q","8",1.646,"","apple","","2016_Nov_28_1348"
12,2,2,30,"E","8",0.927,"","orange","","2016_Nov_28_1348"
12,2,2,31,"X","8",2.273,"","strawberry","","2016_Nov_28_1348"
12,2,2,32,"B","8",2.427,"cherry","","","2016_Nov_28_1348"
12,2,2,33,"D","9",0.992,"","kiwi","","2016_Nov_28_1348"
12,2,2,34,"Y","3",1.411,"peach","","","2016_Nov_28_1348"
12,2,2,35,"C","3",0.82,"mango","","","2016_Nov_28_1348"
12,2,2,36,"Y","3",0.741,"","peach","","2016_Nov_28_1348"
12,2,2,37,"A","10",1.771,"","pear","","2016_Nov_28_1348"
12,2,2,38,"P","8",1.255,"","banana","","2016_Nov_28_1348"
12,2,2,39,"Z","7",2.054,"","plum","","2016_Nov_28_1348"
12,2,2,40,"A","8",1.286,"pear","","","2016_Nov_28_1348"
12,2,3,41,"B","8",3.632,"","cherry","","2016_Nov_28_1348"
12,2,3,42,"D","8",0.757,"kiwi","","","2016_Nov_28_1348"
12,2,3,43,"Y","8",0.677,"peach","","","2016_Nov_28_1348"
12,2,3,44,"Z","7",2.911,"","plum","","2016_Nov_28_1348"
12,2,3,45,"Z","6",1.052,"plum","","","2016_Nov_28_1348"
12,2,3,46,"P","8",2.115,"","banana","","2016_Nov_28_1348"
12,2,3,47,"A","8",0.677,"","pear","","2016_Nov_28_1348"
12,2,3,48,"E","8",1.349,"orange","","","2016_Nov_28_1348"
12,2,3,49,"Q","8",0.632,"apple","","","2016_Nov_28_1348"
12,2,3,50,"C","3",1.974,"","mango","","2016_Nov_28_1348"
12,2,3,51,"C","3",0.864,"mango","","","2016_Nov_28_1348"
12,2,3,52,"B","7",1.708,"cherry","","","2016_Nov_28_1348"
12,2,3,53,"Q","8",5.552,"","apple","","2016_Nov_28_1348"
12,2,3,54,"P","8",0.989,"banana","","","2016_Nov_28_1348"
12,2,3,55,"X","9",1.208,"","strawberry","","2016_Nov_28_1348"
12,2,3,56,"X","9",0.958,"strawberry","","","2016_Nov_28_1348"
12,2,3,57,"E","9",0.836,"","orange","","2016_Nov_28_1348"
12,2,3,58,"Y","2",2.07,"","peach","","2016_Nov_28_1348"
12,2,3,59,"A","10",1.806,"pear","","","2016_Nov_28_1348"
12,2,3,60,"D","6",2.442,"","kiwi","","2016_Nov_28_1348"
12,2,4,61,"P","8",1.242,"","banana","","2016_Nov_28_1348"
12,2,4,62,"A","10",1.208,"pear","","","2016_Nov_28_1348"
12,2,4,63,"B","6",2.305,"cherry","","","2016_Nov_28_1348"
12,2,4,64,"C","3",2.114,"mango","","","2016_Nov_28_1348"
12,2,4,65,"Q","6",2.208,"","apple","","2016_Nov_28_1348"
12,2,4,66,"E","8",2.007,"","orange","","2016_Nov_28_1348"
12,2,4,67,"Z","6",2.161,"","plum","","2016_Nov_28_1348"
12,2,4,68,"D","8",1.943,"kiwi","","","2016_Nov_28_1348"
12,2,4,69,"Y","3",1.914,"","peach","","2016_Nov_28_1348"
12,2,4,70,"Q","3",4.335,"apple","","","2016_Nov_28_1348"
12,2,4,71,"P","7",4.427,"banana","","","2016_Nov_28_1348"
12,2,4,72,"C","3",2.333,"","mango","","2016_Nov_28_1348"
12,2,4,73,"X","3",2.552,"","strawberry","","2016_Nov_28_1348"
12,2,4,74,"B","7",2.036,"","cherry","","2016_Nov_28_1348"
12,2,4,75,"E","7",1.226,"orange","","","2016_Nov_28_1348"
12,2,4,76,"Y","3",1.99,"peach","","","2016_Nov_28_1348"
12,2,4,77,"Z","5",2.007,"plum","","","2016_Nov_28_1348"
12,2,4,78,"A","10",1.552,"","pear","","2016_Nov_28_1348"
12,2,4,79,"D","3",3.757,"","kiwi","","2016_Nov_28_1348"
12,2,4,80,"X","7",1.507,"strawberry","","","2016_Nov_28_1348"
12,2,5,81,"P","8",2.005,"banana","","","2016_Nov_28_1348"
12,2,5,82,"A","10",4.943,"","pear","","2016_Nov_28_1348"
12,2,5,83,"Y","3",1.724,"","peach","","2016_Nov_28_1348"
12,2,5,84,"C","3",1.114,"","mango","","2016_Nov_28_1348"
12,2,5,85,"E","3",1.302,"","orange","","2016_Nov_28_1348"
12,2,5,86,"B","8",2.983,"cherry","","","2016_Nov_28_1348"
12,2,5,87,"A","10",1.27,"pear","","","2016_Nov_28_1348"
12,2,5,88,"X","4",2.271,"strawberry","","","2016_Nov_28_1348"
12,2,5,89,"Z","7",6.739,"","plum","","2016_Nov_28_1348"
12,2,5,90,"C","3",3.021,"mango","","","2016_Nov_28_1348"
12,2,5,91,"X","7",1.665,"","strawberry","","2016_Nov_28_1348"
12,2,5,92,"D","8",2.38,"","kiwi","","2016_Nov_28_1348"
12,2,5,93,"Q","8",1.944,"apple","","","2016_Nov_28_1348"
12,2,5,94,"Q","8",1.945,"","apple","","2016_Nov_28_1348"
12,2,5,95,"P","8",15.037,"","banana","","2016_Nov_28_1348"
12,2,5,96,"B","8",0.883,"","cherry","","2016_Nov_28_1348"
12,2,5,97,"Y","3",1.661,"peach","","","2016_Nov_28_1348"
12,2,5,98,"D","8",1.226,"kiwi","","","2016_Nov_28_1348"
12,2,5,99,"E","8",1.193,"orange","","","2016_Nov_28_1348"
12,2,5,100,"Z","8",0.617,"plum","","","2016_Nov_28_1348"
12,2,6,101,"Q","8",0.569,"","apple","","2016_Nov_28_1348"
12,2,6,102,"A","8",1.239,"","pear","","2016_Nov_28_1348"
12,2,6,103,"D","8",1.333,"kiwi","","","2016_Nov_28_1348"
12,2,6,104,"Z","6",1.802,"","plum","","2016_Nov_28_1348"
12,2,6,105,"C","3",1.694,"mango","","","2016_Nov_28_1348"
12,2,6,106,"Q","7",5.807,"apple","","","2016_Nov_28_1348"
12,2,6,107,"A","10",1.38,"pear","","","2016_Nov_28_1348"
12,2,6,108,"B","9",2.226,"cherry","","","2016_Nov_28_1348"
12,2,6,109,"C","3",2.62,"","mango","","2016_Nov_28_1348"
12,2,6,110,"P","8",1.351,"","banana","","2016_Nov_28_1348"
12,2,6,111,"Z","6",2.179,"plum","","","2016_Nov_28_1348"
12,2,6,112,"X","7",1.583,"strawberry","","","2016_Nov_28_1348"
12,2,6,113,"X","7",0.833,"","strawberry","","2016_Nov_28_1348"
12,2,6,114,"E","7",1.302,"","orange","","2016_Nov_28_1348"
12,2,6,115,"P","8",1.396,"banana","","","2016_Nov_28_1348"
12,2,6,116,"E","6",1.804,"orange","","","2016_Nov_28_1348"
12,2,6,117,"Y","3",1.679,"","peach","","2016_Nov_28_1348"
12,2,6,118,"D","7",4.224,"","kiwi","","2016_Nov_28_1348"
12,2,6,119,"Y","3",2.569,"peach","","","2016_Nov_28_1348"
12,2,6,120,"B","8",5.302,"","cherry","","2016_Nov_28_1348"
13,2,1,1,"Z","5",10.165,"","cherry","","2016_Nov_28_1536"
13,2,1,2,"E","1",4.209,"kiwi","","","2016_Nov_28_1536"
13,2,1,3,"Y","10",4.583,"apple","","","2016_Nov_28_1536"
13,2,1,4,"B","7",5.177,"orange","","","2016_Nov_28_1536"
